pred: axis 1: 1.8357002, 1.9634079, 2.0911155, 2.2188232, 2.346531, 2.4742386, 2.6019464, 2.729654, 2.857362, 2.9850698, 3.1127772, 3.240485, 3.3681927, 3.4959004, 3.623608, 3.7513158, 3.8790233, 4.006731, 4.134439, 4.26214. axis 2: 4.9526086, 4.966764, 4.980919, 4.9950743, 5.009229, 5.023384, 5.037539, 5.0516944, 5.06585, 5.0800047, 5.0941596, 5.1083145, 5.12247, 5.1366253, 5.15078, 5.164935, 5.1790905, 5.1932454, 5.2074003, 5.221555. axis 3: 102.23539, 100.7145, 99.19361, 97.67273, 96.15184, 94.63094, 93.110054, 91.589165, 90.068275, 88.54739, 87.026505, 85.505615, 83.984726, 82.46384, 80.94295, 79.42206, 77.90117, 76.38028, 74.85939, 73.338. 
gt: axis 1: 2.643862, 2.900304, 2.57751, 2.727444, 2.909988, 2.621862, 2.632578, 2.739652, 2.341338, 1.592397, 0.97988695, 0.321088, 0.508945, 1.458624, 3.142476, 1.4138659, -0.239863, -0.214677, -1.100643, -1.23693. axis 2: 4.867865, 5.636539, 6.470985, 6.341959, 6.384251, 6.116397, 6.2313404, 6.164116, 6.211144, 5.941408, 5.6327796, 5.136386, 5.187591, 6.67967, 6.9408674, 8.501982, 9.354209, 10.464188, 11.377986, 12.00628. axis 3: 102.83717, 105.64268, 109.464096, 110.33923, 111.78516, 113.627396, 113.17375, 113.413124, 113.242905, 113.18817, 112.97706, 111.86379, 109.9863, 109.0925, 107.837654, 105.64709, 106.2022, 106.00862, 105.75035, 106.3906. 
pred: axis 1: 0.0074815303, 0.29160246, 0.57572335, 0.85984427, 1.1439651, 1.428086, 1.7122071, 1.9963279, 2.280449, 2.5645697, 2.8486907, 3.1328113, 3.4169323, 3.7010534, 3.9851742, 4.269295, 4.5534163, 4.837537, 5.121658, 5.40577. axis 2: 8.301037, 8.530926, 8.760816, 8.990705, 9.220593, 9.450483, 9.680372, 9.910262, 10.140151, 10.37004, 10.59993, 10.82982, 11.059709, 11.2895975, 11.519487, 11.749376, 11.979266, 12.209155, 12.439045, 12.66893. axis 3: 73.02448, 71.85645, 70.68842, 69.52039, 68.352356, 67.184326, 66.0163, 64.84826, 63.68023, 62.512203, 61.34417, 60.176136, 59.008106, 57.840073, 56.67204, 55.50401, 54.335976, 53.16795, 51.999916, 50.83188. 
gt: axis 1: 1.056738, 1.062741, 1.256312, 1.216351, 1.244275, 1.169539, 1.378528, 1.559174, 1.8042951, 2.070463, 2.116097, 2.196683, 2.010026, 1.568183, 1.59238, 1.268599, 1.064778, 1.020773, 0.921816, 0.96995. axis 2: 7.083863, 6.984212, 6.989894, 6.780458, 6.6084633, 6.5710297, 6.433652, 6.4177756, 6.2600584, 6.16065, 6.1401496, 6.047293, 5.992157, 5.943889, 5.7048616, 5.58096, 5.586659, 5.476923, 5.503489, 5.33499. axis 3: 70.42962, 69.99138, 70.13464, 70.16684, 70.45843, 70.42453, 70.334045, 70.2712, 70.042046, 70.082184, 70.05054, 69.92209, 69.90651, 70.22571, 70.27686, 70.470024, 70.55601, 70.5847, 70.50471, 70.56406. 
pred: axis 1: -2.4540784, -3.3244472, -4.1948156, -5.0651846, -5.935553, -6.8059216, -7.6762905, -8.546659, -9.417027, -10.287396, -11.157764, -12.028133, -12.898501, -13.76887, -14.639239, -15.509608, -16.379976, -17.250345, -18.120714, -18.99108. axis 2: 4.5103197, 4.722642, 4.9349637, 5.147286, 5.3596077, 5.57193, 5.7842517, 5.996574, 6.2088957, 6.421218, 6.633539, 6.845862, 7.058183, 7.270506, 7.482827, 7.69515, 7.907471, 8.119794, 8.332115, 8.54443. axis 3: 92.647285, 93.153366, 93.65945, 94.165535, 94.671616, 95.1777, 95.68377, 96.189865, 96.69594, 97.20202, 97.708115, 98.21419, 98.72027, 99.22635, 99.73244, 100.23852, 100.7446, 101.25069, 101.75677, 102.2628. 
gt: axis 1: 0.579523, 0.103995, -0.087469, -0.128582, -0.75370604, -0.898587, -1.186411, -1.12727, -1.254631, -1.334596, -1.413432, -1.794456, -1.704062, -1.581041, -1.690548, -1.7416952, -1.916653, -1.950053, -1.8268731, -1.895629. axis 2: 3.623459, 3.6749377, 3.057501, 3.1651723, 4.058026, 4.573187, 4.526025, 4.36998, 4.209203, 4.051848, 3.93015, 3.8579948, 3.9293592, 3.948196, 4.024679, 4.086361, 4.119036, 4.268491, 4.416288, 4.58884. axis 3: 81.69644, 80.8238, 79.10365, 78.51292, 80.320724, 80.434105, 80.70534, 80.77408, 80.670364, 80.59004, 80.62151, 80.46688, 80.46616, 80.427986, 80.22038, 80.21266, 80.16836, 80.0786, 79.95104, 79.8588. 
pred: axis 1: 7.9515047, 9.144369, 10.337233, 11.530096, 12.72296, 13.915825, 15.108689, 16.301554, 17.494417, 18.68728, 19.880146, 21.07301, 22.265875, 23.45874, 24.651604, 25.844467, 27.037333, 28.230196, 29.423061, 30.61592. axis 2: 3.3358445, 2.8792787, 2.4227126, 1.9661467, 1.5095807, 1.0530148, 0.5964487, 0.13988273, -0.31668326, -0.77324927, -1.2298152, -1.6863812, -2.1429472, -2.599513, -3.0560791, -3.512645, -3.9692113, -4.4257774, -4.8823433, -5.33890. axis 3: 88.2252, 89.48602, 90.74686, 92.007675, 93.26851, 94.52934, 95.79017, 97.050995, 98.31182, 99.572655, 100.83347, 102.09431, 103.35514, 104.61597, 105.876785, 107.13762, 108.39845, 109.65927, 110.920105, 112.1809. 
gt: axis 1: 9.172276, 10.577812, 11.060741, 10.950831, 10.181859, 8.185233, 6.624706, 4.749482, 2.27524, 0.714431, -0.17963701, -0.030298, 0.194989, 0.072874, 0.722471, 0.579523, 0.103995, -0.087469, -0.128582, -0.7537060. axis 2: 3.194094, 2.8730307, 2.4506, 2.130761, 1.984904, 2.025126, 2.199248, 2.825362, 3.152457, 3.505888, 4.007884, 4.209529, 4.168483, 3.859218, 3.4722948, 3.623459, 3.6749377, 3.057501, 3.1651723, 4.05802. axis 3: 94.10944, 93.66572, 92.559525, 91.2432, 88.89567, 87.27613, 86.379364, 86.62608, 89.626465, 91.36923, 91.781746, 91.99558, 94.03895, 93.42127, 86.12347, 81.69644, 80.8238, 79.10365, 78.51292, 80.32072. 
pred: axis 1: 7.198768, 7.5801144, 7.96146, 8.342806, 8.724152, 9.105498, 9.486844, 9.86819, 10.249536, 10.630882, 11.012228, 11.393574, 11.7749195, 12.156265, 12.537611, 12.918957, 13.300303, 13.681649, 14.062995, 14.44434. axis 2: 5.915496, 5.976265, 6.0370336, 6.097802, 6.1585712, 6.21934, 6.2801094, 6.340878, 6.401647, 6.4624157, 6.523185, 6.5839534, 6.644722, 6.705491, 6.7662597, 6.827029, 6.8877983, 6.948567, 7.0093355, 7.070104. axis 3: 98.14419, 100.47626, 102.808334, 105.1404, 107.47248, 109.80455, 112.13663, 114.4687, 116.80077, 119.13284, 121.46492, 123.79699, 126.12907, 128.46114, 130.79321, 133.12529, 135.45737, 137.78944, 140.12152, 142.453. 
gt: axis 1: 7.164715, 4.934998, 2.279212, 1.6731441, 0.86554396, -1.208029, -2.523796, -2.195349, -0.962861, -0.850506, -0.377934, 2.257339, 4.312768, 6.746482, 8.709402, 9.172276, 10.577812, 11.060741, 10.950831, 10.18185. axis 2: 6.1071005, 6.462447, 6.948821, 7.925061, 7.536448, 7.032825, 7.261783, 7.3049645, 7.0196295, 6.778941, 6.273302, 5.14592, 3.875352, 3.9611888, 3.81567, 3.194094, 2.8730307, 2.4506, 2.130761, 1.98490. axis 3: 94.474174, 89.36925, 79.58344, 76.24952, 78.14535, 78.80701, 79.28357, 79.33328, 78.413635, 77.27939, 74.722916, 80.455055, 84.87635, 88.30767, 91.42754, 94.10944, 93.66572, 92.559525, 91.2432, 88.8956. 
pred: axis 1: 2.1553485, 2.1333072, 2.111266, 2.0892246, 2.0671833, 2.045142, 2.0231009, 2.0010593, 1.9790181, 1.9569768, 1.9349353, 1.9128941, 1.8908527, 1.8688115, 1.8467702, 1.824729, 1.8026875, 1.7806463, 1.7586049, 1.736563. axis 2: 4.610461, 4.6135373, 4.616614, 4.6196904, 4.6227665, 4.625843, 4.628919, 4.6319957, 4.635072, 4.6381483, 4.641225, 4.644301, 4.6473775, 4.650454, 4.65353, 4.6566067, 4.6596828, 4.6627593, 4.665836, 4.66891. axis 3: 94.85996, 94.687836, 94.51572, 94.343605, 94.17148, 93.99937, 93.82725, 93.65512, 93.48301, 93.31089, 93.13876, 92.96665, 92.79453, 92.62241, 92.450294, 92.278175, 92.10606, 91.93394, 91.76182, 91.589. 
gt: axis 1: -4.310791, -3.55277, -3.1161523, -1.730549, -1.305023, -0.426849, 0.317909, 1.097181, 2.717808, 4.945032, 6.16436, 5.476916, 4.969652, 4.430978, 4.313617, 3.509759, 3.3715997, 5.624607, 5.716633, 5.25572. axis 2: 3.863967, 4.085407, 4.309758, 3.834955, 4.35284, 4.754952, 4.848591, 5.029417, 4.78449, 4.768368, 5.351036, 6.060455, 5.476037, 6.095035, 5.979759, 7.829696, 9.153861, 9.175795, 9.026972, 6.91056. axis 3: 93.196785, 92.29844, 90.99201, 89.63918, 90.505486, 90.452415, 90.53036, 90.02395, 89.365616, 88.89697, 87.8948, 88.07873, 88.17831, 88.55218, 89.72925, 99.53417, 113.77813, 113.16551, 114.67893, 114.47140. 
pred: axis 1: 5.4425936, 5.370885, 5.299176, 5.2274675, 5.1557584, 5.0840497, 5.012341, 4.940632, 4.868923, 4.7972145, 4.7255054, 4.6537967, 4.582088, 4.5103793, 4.43867, 4.3669615, 4.295253, 4.2235436, 4.151835, 4.080126. axis 2: 1.9781107, 1.9886554, 1.9992002, 2.0097451, 2.02029, 2.0308344, 2.0413792, 2.051924, 2.0624688, 2.0730135, 2.0835583, 2.094103, 2.1046476, 2.1151924, 2.1257372, 2.136282, 2.1468267, 2.1573715, 2.1679163, 2.17846. axis 3: 85.88346, 86.246445, 86.609436, 86.97243, 87.33541, 87.6984, 88.06139, 88.42438, 88.78737, 89.15035, 89.513336, 89.87633, 90.23932, 90.6023, 90.965294, 91.328285, 91.69127, 92.05426, 92.41725, 92.78023. 
gt: axis 1: 5.747436, 5.902783, 5.9421506, 5.9446692, 5.8696485, 5.995405, 5.893593, 5.812022, 5.760583, 5.580723, 5.536588, 5.486151, 5.643419, 5.551416, 5.508664, 5.410279, 5.360806, 5.387169, 6.125391, 6.210607. axis 2: 2.157315, 2.243685, 2.24967, 2.234637, 2.183444, 2.238713, 2.199175, 2.268219, 2.185391, 2.27629, 2.387868, 2.631856, 2.738323, 2.646816, 2.59971, 2.549963, 2.69279, 2.829702, 4.100137, 3.99182. axis 3: 85.1831, 85.15641, 85.435844, 85.50457, 85.45403, 85.38502, 85.42656, 85.26154, 85.2849, 85.22192, 85.10276, 84.80563, 84.97554, 84.9653, 85.02577, 85.30988, 85.847694, 86.171234, 87.66069, 87.1868. 
pred: axis 1: 5.393978, 5.3425455, 5.291113, 5.239681, 5.188248, 5.1368155, 5.085383, 5.033951, 4.982518, 4.9310856, 4.8796535, 4.828221, 4.7767887, 4.725356, 4.6739235, 4.6224914, 4.5710583, 4.519626, 4.4681935, 4.416761. axis 2: 2.7567012, 2.8184223, 2.880143, 2.941864, 3.0035849, 3.065306, 3.1270268, 3.188748, 3.250469, 3.3121896, 3.3739104, 3.4356315, 3.4973524, 3.5590734, 3.6207943, 3.6825154, 3.7442365, 3.805957, 3.867678, 3.92939. axis 3: 84.83053, 84.77326, 84.715996, 84.65873, 84.60146, 84.5442, 84.48693, 84.429665, 84.3724, 84.315125, 84.257866, 84.2006, 84.14333, 84.08606, 84.02879, 83.971535, 83.91426, 83.856995, 83.79973, 83.7424. 
gt: axis 1: 5.410279, 5.360806, 5.387169, 6.125391, 6.2106075, 6.09748, 6.21259, 6.105566, 6.070861, 5.9658275, 6.00849, 5.785382, 5.7288704, 5.608701, 5.582224, 5.494127, 5.455165, 5.422534, 5.302898, 5.29094. axis 2: 2.549963, 2.69279, 2.829702, 4.100137, 3.991825, 3.7248743, 3.858626, 3.775579, 3.7628589, 3.711693, 3.621539, 3.565797, 3.634248, 3.60767, 3.6454, 3.606737, 3.668822, 3.718118, 3.7268116, 3.74765. axis 3: 85.30988, 85.847694, 86.171234, 87.66069, 87.18688, 85.74753, 85.54419, 85.55659, 85.29661, 85.452095, 85.4556, 85.52865, 85.626236, 85.685165, 85.67312, 85.75185, 85.64483, 85.68169, 85.67376, 85.65961. 
pred: axis 1: 6.446297, 6.526755, 6.607213, 6.68767, 6.768129, 6.848587, 6.9290442, 7.0095024, 7.089961, 7.1704183, 7.2508764, 7.331334, 7.4117923, 7.4922504, 7.572708, 7.6531663, 7.733624, 7.814082, 7.8945403, 7.97499. axis 2: 3.257617, 3.1626053, 3.067594, 2.9725826, 2.877571, 2.7825594, 2.687548, 2.5925364, 2.4975247, 2.4025133, 2.3075018, 2.2124903, 2.1174788, 2.0224671, 1.9274557, 1.8324443, 1.7374327, 1.6424212, 1.5474097, 1.452398. axis 3: 88.81217, 88.4038, 87.99543, 87.58707, 87.17869, 86.77032, 86.361946, 85.953575, 85.545204, 85.13683, 84.72846, 84.32009, 83.91172, 83.50335, 83.09498, 82.6866, 82.27823, 81.86986, 81.46149, 81.05311. 
gt: axis 1: 6.6857877, 6.8437805, 6.994554, 6.74544, 6.560446, 6.4016576, 6.022888, 6.066161, 5.801215, 5.784979, 5.7229686, 5.630077, 5.586306, 5.6325774, 5.7210937, 5.747436, 5.902783, 5.9421506, 5.9446692, 5.869648. axis 2: 2.467891, 2.204845, 1.919312, 1.794615, 1.748919, 1.8330119, 1.7806069, 1.979682, 1.9147002, 1.996548, 2.002895, 1.959486, 1.845831, 1.882838, 2.005547, 2.157315, 2.243685, 2.24967, 2.234637, 2.18344. axis 3: 86.71383, 85.40324, 83.595116, 81.852264, 81.09495, 81.81942, 82.24198, 82.93813, 83.63783, 84.326935, 84.584724, 84.57084, 84.80226, 84.97449, 84.97365, 85.1831, 85.15641, 85.435844, 85.50457, 85.4540. 
pred: axis 1: 13.873531, 14.65392, 15.434309, 16.214697, 16.995087, 17.775475, 18.555864, 19.336252, 20.116642, 20.89703, 21.67742, 22.457808, 23.238197, 24.018587, 24.798975, 25.579363, 26.359753, 27.14014, 27.92053, 28.70091. axis 2: 0.8118737, 0.54728436, 0.28269506, 0.018105771, -0.24648352, -0.5110728, -0.7756622, -1.0402514, -1.3048407, -1.5694301, -1.8340194, -2.0986085, -2.363198, -2.6277874, -2.8923764, -3.1569657, -3.4215553, -3.6861444, -3.9507337, -4.21532. axis 3: 82.98415, 82.50937, 82.03458, 81.55979, 81.085, 80.61022, 80.13543, 79.660645, 79.18585, 78.71107, 78.23628, 77.76149, 77.286705, 76.81191, 76.337135, 75.86234, 75.38756, 74.912766, 74.43798, 73.96319. 
gt: axis 1: 10.749507, 9.691769, 9.16351, 9.181426, 8.125227, 6.7703, 6.030251, 6.0736265, 5.68384, 5.691141, 5.696049, 6.18803, 6.374284, 5.731892, 5.684604, 5.618528, 5.603255, 5.66984, 5.706065, 5.53704. axis 2: -0.62889, -0.82759297, -0.38460797, -0.45035204, 0.162928, 0.929033, 1.252082, 1.642848, 1.833176, 2.123652, 3.043411, 4.447266, 5.867715, 5.732001, 5.653755, 5.606997, 5.651832, 5.607017, 5.564926, 5.58573. axis 3: 79.60905, 78.86579, 78.63734, 78.49062, 79.07696, 80.056725, 79.572075, 79.70659, 80.68097, 81.16428, 82.4497, 86.46149, 89.92545, 89.0661, 87.806564, 86.92804, 86.97312, 86.93922, 86.97222, 86.8894. 
pred: axis 1: 5.5312066, 5.461135, 5.3910637, 5.3209925, 5.2509212, 5.1808496, 5.1107783, 5.040707, 4.9706354, 4.900564, 4.830493, 4.7604213, 4.69035, 4.620279, 4.550207, 4.480136, 4.4100647, 4.339993, 4.2699213, 4.1998. axis 2: 3.5621634, 3.5387697, 3.5153763, 3.4919822, 3.4685888, 3.4451952, 3.4218013, 3.3984077, 3.3750143, 3.3516207, 3.3282268, 3.3048332, 3.2814395, 3.2580457, 3.2346523, 3.2112586, 3.187865, 3.1644711, 3.1410778, 3.117684. axis 3: 85.60208, 85.61035, 85.61862, 85.62689, 85.63517, 85.64344, 85.65172, 85.65999, 85.66826, 85.67653, 85.68481, 85.69308, 85.701355, 85.709625, 85.717896, 85.726166, 85.73444, 85.742714, 85.75099, 85.7592. 
gt: axis 1: 5.494127, 5.455165, 5.422534, 5.302898, 5.290943, 5.37768, 5.330034, 5.288424, 5.241312, 5.262002, 5.332009, 5.399322, 5.396939, 5.219032, 5.236659, 5.609366, 5.7337728, 5.894591, 5.9562235, 5.9066. axis 2: 3.606737, 3.668822, 3.718118, 3.7268116, 3.747654, 3.76417, 3.745323, 3.705231, 3.5894103, 3.560596, 3.56448, 3.498406, 3.5322459, 3.584052, 3.6331303, 3.619979, 3.5835388, 3.3896072, 3.4085498, 3.463763. axis 3: 85.75185, 85.64483, 85.68169, 85.67376, 85.659615, 85.703514, 85.71634, 85.65489, 85.58502, 85.443375, 85.37708, 85.43912, 85.414314, 85.380356, 85.42534, 86.317314, 86.223274, 86.51849, 86.69423, 86.9173. 
pred: axis 1: 8.398651, 8.131088, 7.863524, 7.5959597, 7.328396, 7.060832, 6.7932677, 6.525704, 6.25814, 5.990576, 5.723012, 5.455448, 5.187884, 4.92032, 4.652756, 4.385192, 4.117628, 3.8500643, 3.5825002, 3.314936. axis 2: 3.9982543, 4.0568147, 4.115375, 4.1739354, 4.232496, 4.291056, 4.3496165, 4.408177, 4.4667373, 4.525298, 4.5838585, 4.642419, 4.700979, 4.759539, 4.8181, 4.8766603, 4.9352207, 4.993781, 5.0523415, 5.11090. axis 3: 93.00034, 92.967445, 92.934555, 92.90166, 92.86875, 92.83585, 92.80296, 92.770065, 92.73716, 92.70427, 92.67137, 92.63848, 92.605576, 92.57268, 92.53979, 92.50689, 92.47398, 92.441086, 92.408195, 92.375. 
gt: axis 1: 7.872591, 8.033087, 7.682662, 7.218373, 7.107806, 6.912744, 6.811827, 6.7766757, 6.770414, 6.620189, 6.311045, 6.324837, 6.399079, 6.4214168, 6.302057, 6.276505, 6.162977, 6.069553, 6.030375, 6.067070. axis 2: 3.976361, 4.326909, 4.216273, 4.179159, 4.176355, 4.106869, 4.093461, 4.052904, 3.991081, 4.038426, 3.9251828, 3.932876, 3.862222, 3.8145533, 3.842441, 3.79252, 3.83433, 3.8774338, 3.880957, 3.92612. axis 3: 92.57373, 92.06858, 91.966125, 92.2083, 92.24498, 92.28638, 92.31402, 92.25624, 92.2833, 92.49893, 92.54144, 92.36142, 92.31904, 92.07043, 92.108116, 92.12152, 92.13575, 92.058464, 92.019684, 92.0062. 
pred: axis 1: 5.4816217, 5.4540987, 5.4265757, 5.3990526, 5.371529, 5.3440065, 5.3164835, 5.28896, 5.2614374, 5.2339144, 5.206391, 5.1788683, 5.1513453, 5.1238217, 5.096299, 5.068776, 5.0412526, 5.0137296, 4.986207, 4.958683. axis 2: 4.197679, 4.03685, 3.8760207, 3.7151914, 3.554362, 3.3935328, 3.232704, 3.0718746, 2.9110453, 2.750216, 2.5893867, 2.4285576, 2.2677283, 2.1068993, 1.9460698, 1.7852407, 1.6244115, 1.4635823, 1.302753, 1.141923. axis 3: 79.1097, 78.17139, 77.23307, 76.294754, 75.356445, 74.41812, 73.479805, 72.5415, 71.60318, 70.66486, 69.72655, 68.78824, 67.84992, 66.911606, 65.97329, 65.03497, 64.096664, 63.158344, 62.220036, 61.28171. 
gt: axis 1: 4.891113, 4.684834, 4.553318, 4.551372, 4.286671, 3.9500732, 3.819805, 3.768039, 3.696892, 3.72242, 3.671609, 3.611596, 3.621653, 3.573091, 3.6266959, 3.732807, 3.820422, 3.882003, 3.8394017, 3.995134. axis 2: 4.073528, 4.025731, 4.10768, 4.042361, 3.819917, 3.749266, 3.749139, 3.808777, 3.7693923, 3.780296, 3.817068, 3.811508, 3.857184, 3.8513672, 3.813085, 3.7470727, 3.681727, 3.836027, 3.453516, 3.502183. axis 3: 77.84964, 78.038574, 78.29793, 78.389465, 78.62318, 78.790825, 78.84739, 78.90406, 78.92784, 78.90312, 78.88636, 78.865814, 78.90393, 78.9578, 78.91187, 79.05779, 79.14831, 79.42854, 79.97298, 79.903. 
pred: axis 1: 5.276355, 5.270539, 5.2647233, 5.258908, 5.2530923, 5.247277, 5.241461, 5.2356453, 5.2298293, 5.224014, 5.2181983, 5.2123823, 5.206567, 5.200751, 5.1949353, 5.1891193, 5.183304, 5.1774883, 5.1716723, 5.16585. axis 2: 3.502961, 3.4820983, 3.4612358, 3.4403737, 3.419511, 3.3986485, 3.377786, 3.3569238, 3.3360612, 3.3151987, 3.2943363, 3.2734737, 3.2526112, 3.2317488, 3.2108865, 3.190024, 3.1691613, 3.1482987, 3.1274366, 3.10657. axis 3: 85.29519, 85.25542, 85.215645, 85.17587, 85.1361, 85.09633, 85.05656, 85.016785, 84.97701, 84.93724, 84.89747, 84.8577, 84.817924, 84.77815, 84.73838, 84.69861, 84.65884, 84.619064, 84.57929, 84.5395. 
gt: axis 1: 5.609366, 5.7337728, 5.894591, 5.9562235, 5.90667, 6.038867, 6.3430343, 6.8751235, 8.147649, 9.521838, 10.986676, 12.004037, 12.443752, 12.21927, 11.233684, 10.749507, 9.691769, 9.16351, 9.181426, 8.12522. axis 2: 3.619979, 3.5835388, 3.3896072, 3.4085498, 3.4637632, 3.2157807, 3.112994, 2.886416, 2.859475, 2.617648, 2.211403, 2.080655, 1.640973, 1.183283, 0.862521, -0.62889, -0.82759297, -0.38460797, -0.45035204, 0.16292. axis 3: 86.317314, 86.223274, 86.51849, 86.69423, 86.91734, 87.01159, 86.7497, 86.58511, 86.55687, 86.5607, 86.4822, 85.568146, 84.59875, 83.793564, 82.04821, 79.60905, 78.86579, 78.63734, 78.49062, 79.0769. 
pred: axis 1: 8.367208, 8.315489, 8.263771, 8.212053, 8.160335, 8.108616, 8.056898, 8.00518, 7.9534616, 7.9017434, 7.850025, 7.7983074, 7.746589, 7.694871, 7.643152, 7.591434, 7.5397162, 7.487998, 7.43628, 7.384561. axis 2: 1.7813429, 1.7694108, 1.757479, 1.745547, 1.7336152, 1.7216831, 1.7097511, 1.6978192, 1.6858872, 1.6739554, 1.6620234, 1.6500914, 1.6381595, 1.6262275, 1.6142957, 1.6023637, 1.5904318, 1.5784998, 1.5665678, 1.554635. axis 3: 84.03398, 84.013664, 83.99334, 83.97302, 83.9527, 83.93237, 83.912056, 83.89173, 83.87141, 83.85109, 83.830765, 83.81044, 83.79012, 83.7698, 83.74947, 83.72916, 83.70883, 83.68851, 83.66819, 83.64786. 
gt: axis 1: 8.415951, 8.358383, 8.374749, 8.328916, 8.18203, 8.042876, 8.062493, 8.062811, 8.133348, 8.274221, 8.337961, 8.519077, 8.68131, 8.646122, 8.665704, 8.653531, 8.620181, 8.66582, 8.748211, 8.71334. axis 2: 1.6841938, 1.668481, 1.727629, 1.6379911, 1.637458, 1.6344861, 1.536658, 1.443274, 1.483852, 1.522338, 1.674652, 1.798597, 1.8041629, 1.8175598, 1.793643, 1.6720531, 1.4938279, 1.35304, 1.155847, 0.9462890. axis 3: 84.09929, 84.11991, 83.993774, 84.020454, 84.00447, 83.94232, 84.01764, 84.13546, 84.11806, 84.10346, 83.97606, 83.8332, 83.874214, 83.902725, 83.83623, 83.93747, 84.07548, 84.13767, 84.34655, 84.55659. 
pred: axis 1: 3.947239, 3.9227717, 3.8983042, 3.8738368, 3.8493693, 3.824902, 3.8004346, 3.7759674, 3.7515, 3.7270324, 3.702565, 3.6780977, 3.6536303, 3.6291628, 3.6046956, 3.580228, 3.5557606, 3.5312934, 3.506826, 3.482358. axis 2: 4.147872, 4.223749, 4.299627, 4.3755045, 4.4513817, 4.5272593, 4.6031365, 4.679014, 4.754892, 4.830769, 4.9066463, 4.982524, 5.0584016, 5.1342793, 5.2101564, 5.2860336, 5.3619113, 5.437789, 5.513666, 5.58954. axis 3: 81.90933, 82.154, 82.398674, 82.64335, 82.88802, 83.13269, 83.377365, 83.62204, 83.866714, 84.11139, 84.35606, 84.60073, 84.845406, 85.09008, 85.33475, 85.57942, 85.8241, 86.06876, 86.31344, 86.5581. 
gt: axis 1: 4.051428, 3.9624972, 4.069554, 4.118825, 4.069463, 4.12232, 4.740197, 5.7623434, 7.803895, 10.09744, 13.492683, 13.351991, 15.04951, 15.468678, 14.216074, 12.952146, 10.818759, 10.000919, 9.129646, 9.00914. axis 2: 4.294025, 4.19631, 4.119197, 4.154738, 4.148673, 4.134235, 4.12105, 3.8757098, 3.331566, 3.120477, 2.960552, 2.821666, 2.022848, 1.4721099, 1.275066, 1.186424, 1.492419, 1.7379849, 1.570645, 1.7742. axis 3: 83.43158, 83.60727, 83.57144, 83.582375, 83.479034, 83.27901, 83.142075, 82.93502, 82.72771, 82.49912, 82.98741, 83.387856, 82.71639, 83.098274, 83.45396, 83.51853, 83.13411, 83.93274, 84.39992, 84.45753. 
pred: axis 1: 3.5169866, 3.4825866, 3.4481866, 3.4137862, 3.3793862, 3.3449862, 3.310586, 3.276186, 3.2417858, 3.2073855, 3.1729856, 3.138585, 3.104185, 3.069785, 3.035385, 3.000985, 2.966585, 2.9321845, 2.8977845, 2.863384. axis 2: 3.8572123, 3.867486, 3.877759, 3.8880327, 3.8983061, 3.9085796, 3.9188533, 3.9291265, 3.9394, 3.9496734, 3.959947, 3.9702206, 3.9804938, 3.9907672, 4.001041, 4.0113144, 4.021588, 4.031861, 4.042135, 4.05240. axis 3: 78.9452, 78.955246, 78.9653, 78.97536, 78.985405, 78.99546, 79.005516, 79.01557, 79.02563, 79.035675, 79.04573, 79.055786, 79.065834, 79.07589, 79.08594, 79.09599, 79.10605, 79.116104, 79.12616, 79.1362. 
gt: axis 1: 3.732807, 3.820422, 3.882003, 3.8394017, 3.9951344, 4.11487, 4.165643, 4.266752, 4.262012, 4.190218, 3.9837887, 3.786935, 3.798231, 4.058165, 4.19148, 4.051428, 3.9624972, 4.069554, 4.118825, 4.06946. axis 2: 3.7470727, 3.681727, 3.836027, 3.453516, 3.5021832, 3.5160341, 3.4667068, 3.4960897, 3.544622, 3.656791, 3.711412, 3.828321, 3.8762012, 4.129378, 4.079902, 4.294025, 4.19631, 4.119197, 4.154738, 4.14867. axis 3: 79.05779, 79.14831, 79.42854, 79.97298, 79.9032, 79.87609, 80.00125, 80.01853, 80.06398, 80.05153, 80.085236, 80.29026, 81.24745, 81.805115, 82.196846, 83.43158, 83.60727, 83.57144, 83.582375, 83.47903. 
pred: axis 1: 6.172931, 6.1016407, 6.0303507, 5.95906, 5.88777, 5.8164797, 5.745189, 5.6738987, 5.602608, 5.5313177, 5.460027, 5.3887367, 5.3174467, 5.246156, 5.1748657, 5.103575, 5.032285, 4.9609947, 4.889704, 4.818413. axis 2: 3.7802193, 3.7464404, 3.7126617, 3.678883, 3.6451046, 3.611326, 3.577547, 3.5437686, 3.50999, 3.4762113, 3.4424326, 3.4086542, 3.3748753, 3.3410966, 3.307318, 3.2735395, 3.2397609, 3.205982, 3.1722033, 3.138424. axis 3: 92.21332, 92.19684, 92.18036, 92.16388, 92.14741, 92.13093, 92.11445, 92.097984, 92.081505, 92.065025, 92.04855, 92.032074, 92.015594, 91.999115, 91.98264, 91.96616, 91.949684, 91.93322, 91.91674, 91.9002. 
